ElectionDate	OfficeCode(Text)	DistrictCode(Text)	StatusCode	CountyCode	CountyName	OfficeDescription	PartyOrder	PartyName	PartyDescription	CandidateID	CandidateLastName	CandidateFirstName	CandidateMiddleName	CandidateFormerName	CandidateVotes	WriteIn(W)/Uncommitted(Z)	Recount(*)	Nominated(N)/Elected(E),
2020-11-03	05	00000	0	78	SHIAWASSEE	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	05	00000	0	79	TUSCOLA	United States Senator 6 Year Term (1) Position	01	DEM	Democratic	-1304	Peters	Gary			0			,
2020-11-03	05	00000	0	79	TUSCOLA	United States Senator 6 Year Term (1) Position	02	REP	Republican	-1283	James	John			0			,
2020-11-03	05	00000	0	79	TUSCOLA	United States Senator 6 Year Term (1) Position	04	UST	US Taxpayers	-1393	Willis	Valerie	L.		0			,
2020-11-03	05	00000	0	79	TUSCOLA	United States Senator 6 Year Term (1) Position	06	GRN	Green	-1365	Squier	Marcia			0			,
2020-11-03	05	00000	0	79	TUSCOLA	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	05	00000	0	80	VAN BUREN	United States Senator 6 Year Term (1) Position	01	DEM	Democratic	-1304	Peters	Gary			0			,
2020-11-03	05	00000	0	80	VAN BUREN	United States Senator 6 Year Term (1) Position	02	REP	Republican	-1283	James	John			0			,
2020-11-03	05	00000	0	80	VAN BUREN	United States Senator 6 Year Term (1) Position	04	UST	US Taxpayers	-1393	Willis	Valerie	L.		0			,
2020-11-03	05	00000	0	80	VAN BUREN	United States Senator 6 Year Term (1) Position	06	GRN	Green	-1365	Squier	Marcia			0			,
2020-11-03	05	00000	0	80	VAN BUREN	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	05	00000	0	81	WASHTENAW	United States Senator 6 Year Term (1) Position	01	DEM	Democratic	-1304	Peters	Gary			0			,
2020-11-03	05	00000	0	81	WASHTENAW	United States Senator 6 Year Term (1) Position	02	REP	Republican	-1283	James	John			0			,
2020-11-03	05	00000	0	81	WASHTENAW	United States Senator 6 Year Term (1) Position	04	UST	US Taxpayers	-1393	Willis	Valerie	L.		0			,
2020-11-03	05	00000	0	81	WASHTENAW	United States Senator 6 Year Term (1) Position	06	GRN	Green	-1365	Squier	Marcia			0			,
2020-11-03	05	00000	0	81	WASHTENAW	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	05	00000	0	82	WAYNE	United States Senator 6 Year Term (1) Position	01	DEM	Democratic	-1304	Peters	Gary			0			,
2020-11-03	05	00000	0	82	WAYNE	United States Senator 6 Year Term (1) Position	02	REP	Republican	-1283	James	John			0			,
2020-11-03	05	00000	0	82	WAYNE	United States Senator 6 Year Term (1) Position	04	UST	US Taxpayers	-1393	Willis	Valerie	L.		0			,
2020-11-03	05	00000	0	82	WAYNE	United States Senator 6 Year Term (1) Position	06	GRN	Green	-1365	Squier	Marcia			0			,
2020-11-03	05	00000	0	82	WAYNE	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	05	00000	0	83	WEXFORD	United States Senator 6 Year Term (1) Position	01	DEM	Democratic	-1304	Peters	Gary			0			,
2020-11-03	05	00000	0	83	WEXFORD	United States Senator 6 Year Term (1) Position	02	REP	Republican	-1283	James	John			0			,
2020-11-03	05	00000	0	83	WEXFORD	United States Senator 6 Year Term (1) Position	04	UST	US Taxpayers	-1393	Willis	Valerie	L.		0			,
2020-11-03	05	00000	0	83	WEXFORD	United States Senator 6 Year Term (1) Position	06	GRN	Green	-1365	Squier	Marcia			0			,
2020-11-03	05	00000	0	83	WEXFORD	United States Senator 6 Year Term (1) Position	07	NLP	Natural Law	-1397	Dern	Doug			0			,
2020-11-03	06	00100	0	1	ALCONA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			1911			,
2020-11-03	06	00100	0	1	ALCONA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			4901			,
2020-11-03	06	00100	0	1	ALCONA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			82			,
2020-11-03	06	00100	0	2	ALGER	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	2	ALGER	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	2	ALGER	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	4	ALPENA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			5336			,
2020-11-03	06	00100	0	4	ALPENA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			10961			,
2020-11-03	06	00100	0	4	ALPENA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			282			,
2020-11-03	06	00100	0	5	ANTRIM	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	5	ANTRIM	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	5	ANTRIM	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	7	BARAGA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			1329			,
2020-11-03	06	00100	0	7	BARAGA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			2595			,
2020-11-03	06	00100	0	7	BARAGA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			56			,
2020-11-03	06	00100	0	10	BENZIE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	10	BENZIE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	10	BENZIE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	15	CHARLEVOIX	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	15	CHARLEVOIX	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	15	CHARLEVOIX	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	16	CHEBOYGAN	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			4669			,
2020-11-03	06	00100	0	16	CHEBOYGAN	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			10692			,
2020-11-03	06	00100	0	16	CHEBOYGAN	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			225			,
2020-11-03	06	00100	0	17	CHIPPEWA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			5768			,
2020-11-03	06	00100	0	17	CHIPPEWA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			11365			,
2020-11-03	06	00100	0	17	CHIPPEWA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			251			,
2020-11-03	06	00100	0	20	CRAWFORD	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	20	CRAWFORD	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	20	CRAWFORD	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	21	DELTA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			6892			,
2020-11-03	06	00100	0	21	DELTA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			13718			,
2020-11-03	06	00100	0	21	DELTA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			262			,
2020-11-03	06	00100	0	22	DICKINSON	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			4156			,
2020-11-03	06	00100	0	22	DICKINSON	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			8745			,
2020-11-03	06	00100	0	22	DICKINSON	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			179			,
2020-11-03	06	00100	0	24	EMMET	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			8496			,
2020-11-03	06	00100	0	24	EMMET	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			13069			,
2020-11-03	06	00100	0	24	EMMET	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			326			,
2020-11-03	06	00100	0	27	GOGEBIC	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			3335			,
2020-11-03	06	00100	0	27	GOGEBIC	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			4672			,
2020-11-03	06	00100	0	27	GOGEBIC	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			113			,
2020-11-03	06	00100	0	28	GD. TRAVERSE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	28	GD. TRAVERSE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	28	GD. TRAVERSE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	31	HOUGHTON	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			7002			,
2020-11-03	06	00100	0	31	HOUGHTON	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			10964			,
2020-11-03	06	00100	0	31	HOUGHTON	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			323			,
2020-11-03	06	00100	0	36	IRON	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			2306			,
2020-11-03	06	00100	0	36	IRON	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			4318			,
2020-11-03	06	00100	0	36	IRON	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			73			,
2020-11-03	06	00100	0	40	KALKASKA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	40	KALKASKA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	40	KALKASKA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	42	KEWEENAW	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			594			,
2020-11-03	06	00100	0	42	KEWEENAW	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			909			,
2020-11-03	06	00100	0	42	KEWEENAW	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			23			,
2020-11-03	06	00100	0	45	LEELANAU	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			7842			,
2020-11-03	06	00100	0	45	LEELANAU	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			8709			,
2020-11-03	06	00100	0	45	LEELANAU	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			173			,
2020-11-03	06	00100	0	48	LUCE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			739			,
2020-11-03	06	00100	0	48	LUCE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			2181			,
2020-11-03	06	00100	0	48	LUCE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			43			,
2020-11-03	06	00100	0	49	MACKINAC	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			2254			,
2020-11-03	06	00100	0	49	MACKINAC	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			4503			,
2020-11-03	06	00100	0	49	MACKINAC	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			88			,
2020-11-03	06	00100	0	51	MANISTEE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	51	MANISTEE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	51	MANISTEE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	52	MARQUETTE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	52	MARQUETTE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	52	MARQUETTE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	53	MASON	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	53	MASON	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	53	MASON	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	55	MENOMINEE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	55	MENOMINEE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	55	MENOMINEE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	60	MONTMORENCY	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			1404			,
2020-11-03	06	00100	0	60	MONTMORENCY	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			4258			,
2020-11-03	06	00100	0	60	MONTMORENCY	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			96			,
2020-11-03	06	00100	0	66	ONTONAGON	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			1252			,
2020-11-03	06	00100	0	66	ONTONAGON	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			2457			,
2020-11-03	06	00100	0	66	ONTONAGON	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			43			,
2020-11-03	06	00100	0	68	OSCODA	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			1157			,
2020-11-03	06	00100	0	68	OSCODA	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			3540			,
2020-11-03	06	00100	0	68	OSCODA	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			87			,
2020-11-03	06	00100	0	69	OTSEGO	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			4022			,
2020-11-03	06	00100	0	69	OTSEGO	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			10264			,
2020-11-03	06	00100	0	69	OTSEGO	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			258			,
2020-11-03	06	00100	0	71	PRESQUE ISLE	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	71	PRESQUE ISLE	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	71	PRESQUE ISLE	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00100	0	77	SCHOOLCRAFT	1st District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1311	Ferguson	Dana			0			,
2020-11-03	06	00100	0	77	SCHOOLCRAFT	1st District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1337	Bergman	Jack			0			,
2020-11-03	06	00100	0	77	SCHOOLCRAFT	1st District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1375	Boren	Ben			0			,
2020-11-03	06	00200	0	3	ALLEGAN	2nd District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1328	Berghoef	Bryan			0			,
2020-11-03	06	00200	0	3	ALLEGAN	2nd District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1331	Huizenga	Bill			0			,
2020-11-03	06	00200	0	3	ALLEGAN	2nd District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1376	Riekse	Max			0			,
2020-11-03	06	00200	0	3	ALLEGAN	2nd District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1394	Van Sickle	Gerald	T.		0			,
2020-11-03	06	00200	0	3	ALLEGAN	2nd District Representative in Congress 2 Year Term (1) Position	06	GRN	Green	-1366	Creviere	Jean-Michel			0			,
2020-11-03	06	00200	0	41	KENT	2nd District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1328	Berghoef	Bryan			0			,
2020-11-03	06	00200	0	41	KENT	2nd District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1331	Huizenga	Bill			0			,
2020-11-03	06	00200	0	41	KENT	2nd District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1376	Riekse	Max			0			,
2020-11-03	06	00200	0	41	KENT	2nd District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1394	Van Sickle	Gerald	T.		0			,
2020-11-03	06	00200	0	41	KENT	2nd District Representative in Congress 2 Year Term (1) Position	06	GRN	Green	-1366	Creviere	Jean-Michel			0			,
2020-11-03	06	00200	0	43	LAKE	2nd District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1328	Berghoef	Bryan			2003			,
2020-11-03	06	00200	0	43	LAKE	2nd District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1331	Huizenga	Bill			3923			,
2020-11-03	06	00200	0	43	LAKE	2nd District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1376	Riekse	Max			59			,
2020-11-03	06	00200	0	43	LAKE	2nd District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1394	Van Sickle	Gerald	T.		118			,
2020-11-03	06	00200	0	43	LAKE	2nd District Representative in Congress 2 Year Term (1) Position	06	GRN	Green	-1366	Creviere	Jean-Michel			37			,
2020-11-03	06	00200	0	53	MASON	2nd District Representative in Congress 2 Year Term (1) Position	01	DEM	Democratic	-1328	Berghoef	Bryan			0			,
2020-11-03	06	00200	0	53	MASON	2nd District Representative in Congress 2 Year Term (1) Position	02	REP	Republican	-1331	Huizenga	Bill			0			,
2020-11-03	06	00200	0	53	MASON	2nd District Representative in Congress 2 Year Term (1) Position	03	LIB	Libertarian	-1376	Riekse	Max			0			,
2020-11-03	06	00200	0	53	MASON	2nd District Representative in Congress 2 Year Term (1) Position	04	UST	US Taxpayers	-1394	Van Sickle	Gerald	T.		0			,
