ElectionDate	PartyCode	PartyName	RaceCode	RaceName	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/03/2020	REP	Republican Party	STR	State Representative, District 7	LIB	Liberty	007	 	8	2	Shoaf	Jason		2145
11/03/2020	REP	Republican Party	STR	State Representative, District 7	MAD	Madison	007	 	11	0	Shoaf	Jason		5056
11/03/2020	REP	Republican Party	STR	State Representative, District 7	TAY	Taylor	007	 	14	14	Shoaf	Jason		7787
11/03/2020	REP	Republican Party	STR	State Representative, District 7	WAK	Wakulla	007	 	12	12	Shoaf	Jason		9253
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	CAL	Calhoun	007	 	11	0	Khan	Taymour		789
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	FRA	Franklin	007	 	8	0	Khan	Taymour		1795
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	GUL	Gulf	007	 	10	10	Khan	Taymour		1587
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	JEF	Jefferson	007	 	16	16	Khan	Taymour		3567
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	LAF	Lafayette	007	 	5	5	Khan	Taymour		456
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	LEO	Leon	007	 	5	4	Khan	Taymour		1480
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	LIB	Liberty	007	 	8	2	Khan	Taymour		468
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	MAD	Madison	007	 	11	0	Khan	Taymour		3308
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	TAY	Taylor	007	 	14	14	Khan	Taymour		2026
11/03/2020	DEM	Democratic Party	STR	State Representative, District 7	WAK	Wakulla	007	 	12	12	Khan	Taymour		3513
11/03/2020	REP	Republican Party	STR	State Representative, District 9	LEO	Leon	009	 	99	91	Kallinger	Jim		42683
11/03/2020	DEM	Democratic Party	STR	State Representative, District 9	LEO	Leon	009	 	99	91	Tant	Allison		58503
11/03/2020	REP	Republican Party	STR	State Representative, District 10	ALA	Alachua	010	 	2	2	Brannan	Chuck		2358
11/03/2020	REP	Republican Party	STR	State Representative, District 10	BAK	Baker	010	 	9	9	Brannan	Chuck		12001
11/03/2020	REP	Republican Party	STR	State Representative, District 10	CLM	Columbia	010	 	22	22	Brannan	Chuck		24220
11/03/2020	REP	Republican Party	STR	State Representative, District 10	HAM	Hamilton	010	 	8	8	Brannan	Chuck		3838
11/03/2020	REP	Republican Party	STR	State Representative, District 10	SUW	Suwannee	010	 	16	16	Brannan	Chuck		16402
11/03/2020	DEM	Democratic Party	STR	State Representative, District 10	ALA	Alachua	010	 	2	2	Aboujaoude	Rock		1278
11/03/2020	DEM	Democratic Party	STR	State Representative, District 10	BAK	Baker	010	 	9	9	Aboujaoude	Rock		1830
11/03/2020	DEM	Democratic Party	STR	State Representative, District 10	CLM	Columbia	010	 	22	22	Aboujaoude	Rock		7673
11/03/2020	DEM	Democratic Party	STR	State Representative, District 10	HAM	Hamilton	010	 	8	8	Aboujaoude	Rock		1768
11/03/2020	DEM	Democratic Party	STR	State Representative, District 10	SUW	Suwannee	010	 	16	16	Aboujaoude	Rock		3884
11/03/2020	REP	Republican Party	STR	State Representative, District 11	DUV	Duval	011	 	24	23	Byrd	Cord		33724
11/03/2020	REP	Republican Party	STR	State Representative, District 11	NAS	Nassau	011	 	15	15	Byrd	Cord		42062
11/03/2020	DEM	Democratic Party	STR	State Representative, District 11	DUV	Duval	011	 	24	23	Hicks	Joshua		20394
11/03/2020	DEM	Democratic Party	STR	State Representative, District 11	NAS	Nassau	011	 	15	15	Hicks	Joshua		15031
11/03/2020	REP	Republican Party	STR	State Representative, District 12	DUV	Duval	012	 	29	28	Yarborough	Clay		51510
11/03/2020	DEM	Democratic Party	STR	State Representative, District 12	DUV	Duval	012	 	29	28	Blimie	Emmanuel		34193
11/03/2020	REP	Republican Party	STR	State Representative, District 15	DUV	Duval	015	 	39	38	Duggan	Wyman		45089
11/03/2020	DEM	Democratic Party	STR	State Representative, District 15	DUV	Duval	015	 	39	38	Thomas	Tammyette		38584
11/03/2020	REP	Republican Party	STR	State Representative, District 16	DUV	Duval	016	 	38	37	Fischer	Jason		59220
11/03/2020	DEM	Democratic Party	STR	State Representative, District 16	DUV	Duval	016	 	38	37	Marcus	Ben		43632
11/03/2020	REP	Republican Party	STR	State Representative, District 17	STJ	St. Johns	017	 	42	0	Stevenson	Cyndi		97077
11/03/2020	DEM	Democratic Party	STR	State Representative, District 17	STJ	St. Johns	017	 	42	0	Rogers	Dave		46424
11/03/2020	REP	Republican Party	STR	State Representative, District 18	CLA	Clay	018	 	33	24	Garrison	Sam		63816
11/03/2020	DEM	Democratic Party	STR	State Representative, District 18	CLA	Clay	018	 	33	24	Edwards	Leroy	Anthony	27736
11/03/2020	LPF	Libertarian Party	STR	State Representative, District 18	CLA	Clay	018	 	33	24	Willey	Ken		2975
11/03/2020	REP	Republican Party	STR	State Representative, District 19	BRA	Bradford	019	 	14	14	Payne	Bobby		9761
11/03/2020	REP	Republican Party	STR	State Representative, District 19	CLA	Clay	019	 	14	10	Payne	Bobby		17950
11/03/2020	REP	Republican Party	STR	State Representative, District 19	PUT	Putnam	019	 	35	0	Payne	Bobby		24299
11/03/2020	REP	Republican Party	STR	State Representative, District 19	UNI	Union	019	 	8	8	Payne	Bobby		4834
11/03/2020	DEM	Democratic Party	STR	State Representative, District 19	BRA	Bradford	019	 	14	14	Dugger	Kimberly		3286
11/03/2020	DEM	Democratic Party	STR	State Representative, District 19	CLA	Clay	019	 	14	10	Dugger	Kimberly		5974
11/03/2020	DEM	Democratic Party	STR	State Representative, District 19	PUT	Putnam	019	 	35	0	Dugger	Kimberly		10500
11/03/2020	DEM	Democratic Party	STR	State Representative, District 19	UNI	Union	019	 	8	8	Dugger	Kimberly		1186
11/03/2020	REP	Republican Party	STR	State Representative, District 21	ALA	Alachua	021	 	35	35	Clemons	Chuck		33898
11/03/2020	REP	Republican Party	STR	State Representative, District 21	DIX	Dixie	021	 	10	10	Clemons	Chuck		6729
11/03/2020	REP	Republican Party	STR	State Representative, District 21	GIL	Gilchrist	021	 	10	10	Clemons	Chuck		7999
11/03/2020	DEM	Democratic Party	STR	State Representative, District 21	ALA	Alachua	021	 	35	35	Enneking	Kayser		43793
11/03/2020	DEM	Democratic Party	STR	State Representative, District 21	DIX	Dixie	021	 	10	10	Enneking	Kayser		1164
11/03/2020	DEM	Democratic Party	STR	State Representative, District 21	GIL	Gilchrist	021	 	10	10	Enneking	Kayser		1538
11/03/2020	REP	Republican Party	STR	State Representative, District 22	LEV	Levy	022	 	13	0	Harding	Joe		16508
11/03/2020	REP	Republican Party	STR	State Representative, District 22	MRN	Marion	022	 	47	40	Harding	Joe		45277
11/03/2020	DEM	Democratic Party	STR	State Representative, District 22	LEV	Levy	022	 	13	0	Byram	Barbara		5812
11/03/2020	DEM	Democratic Party	STR	State Representative, District 22	MRN	Marion	022	 	47	40	Byram	Barbara		28798
11/03/2020	REP	Republican Party	STR	State Representative, District 23	MRN	Marion	023	 	52	45	McClain	Stan		56601
11/03/2020	DEM	Democratic Party	STR	State Representative, District 23	MRN	Marion	023	 	52	45	Dela Rosa	Cynthia		28374
11/03/2020	REP	Republican Party	STR	State Representative, District 24	FLA	Flagler	024	 	25	25	Renner	Paul		42139
11/03/2020	REP	Republican Party	STR	State Representative, District 24	STJ	St. Johns	024	 	7	0	Renner	Paul		16275
11/03/2020	REP	Republican Party	STR	State Representative, District 24	VOL	Volusia	024	 	10	8	Renner	Paul		11993
11/03/2020	DEM	Democratic Party	STR	State Representative, District 24	FLA	Flagler	024	 	25	25	Morley	Adam		26316
11/03/2020	DEM	Democratic Party	STR	State Representative, District 24	STJ	St. Johns	024	 	7	0	Morley	Adam		9049
11/03/2020	DEM	Democratic Party	STR	State Representative, District 24	VOL	Volusia	024	 	10	8	Morley	Adam		5987
11/03/2020	REP	Republican Party	STR	State Representative, District 25	VOL	Volusia	025	 	48	42	Leek	Tom		57188
11/03/2020	DEM	Democratic Party	STR	State Representative, District 25	VOL	Volusia	025	 	48	42	Zutter	Sarah		33660
11/03/2020	LPF	Libertarian Party	STR	State Representative, District 25	VOL	Volusia	025	 	48	42	Hannoush	Joseph	"Joe"	2193
11/03/2020	REP	Republican Party	STR	State Representative, District 26	VOL	Volusia	026	 	44	39	Fetterhoff	Elizabeth		41599
11/03/2020	DEM	Democratic Party	STR	State Representative, District 26	VOL	Volusia	026	 	44	39	Henry	Patrick		37555
11/03/2020	REP	Republican Party	STR	State Representative, District 27	VOL	Volusia	027	 	39	34	Barnaby	Webster		40404
11/03/2020	DEM	Democratic Party	STR	State Representative, District 27	VOL	Volusia	027	 	39	34	Guzman	Dolores		35263
11/03/2020	REP	Republican Party	STR	State Representative, District 28	SEM	Seminole	028	 	44	38	Smith	David		51134
11/03/2020	DEM	Democratic Party	STR	State Representative, District 28	SEM	Seminole	028	 	44	38	Baker	Pasha		44988
11/03/2020	NPA	No Party Affiliation	STR	State Representative, District 28	SEM	Seminole	028	 	44	38	Riccio	Michael	A.	2027
11/03/2020	REP	Republican Party	STR	State Representative, District 29	SEM	Seminole	029	 	44	38	Plakon	Scott		48154
11/03/2020	DEM	Democratic Party	STR	State Representative, District 29	SEM	Seminole	029	 	44	38	Kagan	Tracey		44292
11/03/2020	NPA	No Party Affiliation	STR	State Representative, District 29	SEM	Seminole	029	 	44	38	Rodriguez	Juan		2722
11/03/2020	REP	Republican Party	STR	State Representative, District 30	ORA	Orange	030	 	16	15	Cortes	Bob		13035
11/03/2020	REP	Republican Party	STR	State Representative, District 30	SEM	Seminole	030	 	30	26	Cortes	Bob		28182
11/03/2020	DEM	Democratic Party	STR	State Representative, District 30	ORA	Orange	030	 	16	15	Goff-Marcil	Joy		16335
11/03/2020	DEM	Democratic Party	STR	State Representative, District 30	SEM	Seminole	030	 	30	26	Goff-Marcil	Joy		30047
11/03/2020	REP	Republican Party	STR	State Representative, District 31	LAK	Lake	031	 	37	36	Truenow	Keith		41103
11/03/2020	REP	Republican Party	STR	State Representative, District 31	ORA	Orange	031	 	13	12	Truenow	Keith		17044
11/03/2020	DEM	Democratic Party	STR	State Representative, District 31	LAK	Lake	031	 	37	36	Stile	Crissy		23320
11/03/2020	DEM	Democratic Party	STR	State Representative, District 31	ORA	Orange	031	 	13	12	Stile	Crissy		15894
11/03/2020	REP	Republican Party	STR	State Representative, District 32	LAK	Lake	032	 	52	51	Sabatini	Anthony		63009
11/03/2020	DEM	Democratic Party	STR	State Representative, District 32	LAK	Lake	032	 	52	51	Dukes	Stephanie	L.	49943
11/03/2020	REP	Republican Party	STR	State Representative, District 33	LAK	Lake	033	 	17	16	Hage	Brett	T.	18399
11/03/2020	REP	Republican Party	STR	State Representative, District 33	MRN	Marion	033	 	6	5	Hage	Brett	T.	12158
11/03/2020	REP	Republican Party	STR	State Representative, District 33	SUM	Sumter	033	 	26	26	Hage	Brett	T.	62811
11/03/2020	DEM	Democratic Party	STR	State Representative, District 33	LAK	Lake	033	 	17	16	Melvin	Mamie	"Dee"	8554
11/03/2020	DEM	Democratic Party	STR	State Representative, District 33	MRN	Marion	033	 	6	5	Melvin	Mamie	"Dee"	5153
11/03/2020	DEM	Democratic Party	STR	State Representative, District 33	SUM	Sumter	033	 	26	26	Melvin	Mamie	"Dee"	26567
11/03/2020	REP	Republican Party	STR	State Representative, District 34	CIT	Citrus	034	 	31	31	Massullo	Ralph	E.	67558
11/03/2020	REP	Republican Party	STR	State Representative, District 34	HER	Hernando	034	 	2	2	Massullo	Ralph	E.	8064
11/03/2020	DEM	Democratic Party	STR	State Representative, District 34	CIT	Citrus	034	 	31	31	Gosai	Dushyant	Jethagir	22044
11/03/2020	DEM	Democratic Party	STR	State Representative, District 34	HER	Hernando	034	 	2	2	Gosai	Dushyant	Jethagir	2983
11/03/2020	REP	Republican Party	STR	State Representative, District 35	HER	Hernando	035	 	30	30	Ingoglia	Blaise		60656
11/03/2020	DEM	Democratic Party	STR	State Representative, District 35	HER	Hernando	035	 	30	30	Laufenberg	Keith	G.	33700
11/03/2020	REP	Republican Party	STR	State Representative, District 36	PAS	Pasco	036	 	32	30	Mariano	Amber		49375
11/03/2020	DEM	Democratic Party	STR	State Representative, District 36	PAS	Pasco	036	 	32	30	Endonino	Daniel		28970
11/03/2020	REP	Republican Party	STR	State Representative, District 37	PAS	Pasco	037	 	37	35	Zika	Ardian		69620
11/03/2020	DEM	Democratic Party	STR	State Representative, District 37	PAS	Pasco	037	 	37	35	Garcia	Tammy		41549
11/03/2020	REP	Republican Party	STR	State Representative, District 38	PAS	Pasco	038	 	42	39	Maggard	Randy		57018
11/03/2020	DEM	Democratic Party	STR	State Representative, District 38	PAS	Pasco	038	 	42	39	Staver	Brian		40079
11/03/2020	REP	Republican Party	STR	State Representative, District 39	OSC	Osceola	039	 	20	0	Tomkow	Josie		6978
11/03/2020	REP	Republican Party	STR	State Representative, District 39	POL	Polk	039	 	35	0	Tomkow	Josie		47732
11/03/2020	DEM	Democratic Party	STR	State Representative, District 39	OSC	Osceola	039	 	20	0	Cause	Chris		9204
11/03/2020	DEM	Democratic Party	STR	State Representative, District 39	POL	Polk	039	 	35	0	Cause	Chris		28737
11/03/2020	REP	Republican Party	STR	State Representative, District 40	POL	Polk	040	 	42	0	Burton	Colleen		43758
11/03/2020	DEM	Democratic Party	STR	State Representative, District 40	POL	Polk	040	 	42	0	Barrow	Jan		30384
11/03/2020	NPA	No Party Affiliation	STR	State Representative, District 40	POL	Polk	040	 	42	0	Michie	Emily		2624
11/03/2020	REP	Republican Party	STR	State Representative, District 41	POL	Polk	041	 	42	0	Killebrew	Sam		50120
11/03/2020	DEM	Democratic Party	STR	State Representative, District 41	POL	Polk	041	 	42	0	West	Jared		43481
11/03/2020	REP	Republican Party	STR	State Representative, District 42	OSC	Osceola	042	 	37	0	Hawkins	Fred		23881
11/03/2020	REP	Republican Party	STR	State Representative, District 42	POL	Polk	042	 	18	0	Hawkins	Fred		16434
11/03/2020	DEM	Democratic Party	STR	State Representative, District 42	OSC	Osceola	042	 	37	0	Cady	Barbara	Ann	26910
11/03/2020	DEM	Democratic Party	STR	State Representative, District 42	POL	Polk	042	 	18	0	Cady	Barbara	Ann	14073
11/03/2020	NPA	No Party Affiliation	STR	State Representative, District 42	OSC	Osceola	042	 	37	0	Sanchez	Leroy		4901
11/03/2020	NPA	No Party Affiliation	STR	State Representative, District 42	POL	Polk	042	 	18	0	Sanchez	Leroy		971
11/03/2020	REP	Republican Party	STR	State Representative, District 44	ORA	Orange	044	 	38	37	Portigliatti	Bruno		55659
11/03/2020	DEM	Democratic Party	STR	State Representative, District 44	ORA	Orange	044	 	38	37	Thompson	Geraldine	F.	61177
11/03/2020	REP	Republican Party	STR	State Representative, District 47	ORA	Orange	047	 	47	46	Sisson	Jeremy		40840
11/03/2020	DEM	Democratic Party	STR	State Representative, District 47	ORA	Orange	047	 	47	46	Eskamani	Anna	V.	58729
11/03/2020	REP	Republican Party	STR	State Representative, District 48	ORA	Orange	048	 	30	29	Martinez	Jesus		25005
11/03/2020	DEM	Democratic Party	STR	State Representative, District 48	ORA	Orange	048	 	30	29	Morales	Daisy		46871
11/03/2020	REP	Republican Party	STR	State Representative, District 49	ORA	Orange	049	 	34	33	Prater	Robert		29178
11/03/2020	DEM	Democratic Party	STR	State Representative, District 49	ORA	Orange	049	 	34	33	Smith	Carlos	Guillermo	47333
11/03/2020	REP	Republican Party	STR	State Representative, District 50	BRE	Brevard	050	 	15	14	Plasencia	Rene	"Coach P"	25170
11/03/2020	REP	Republican Party	STR	State Representative, District 50	ORA	Orange	050	 	26	25	Plasencia	Rene	"Coach P"	35205
11/03/2020	DEM	Democratic Party	STR	State Representative, District 50	BRE	Brevard	050	 	15	14	Yoakum	Nina		12712
11/03/2020	DEM	Democratic Party	STR	State Representative, District 50	ORA	Orange	050	 	26	25	Yoakum	Nina		33462
11/03/2020	REP	Republican Party	STR	State Representative, District 51	BRE	Brevard	051	 	64	62	Sirois	Tyler		58479
11/03/2020	DEM	Democratic Party	STR	State Representative, District 51	BRE	Brevard	051	 	64	62	Majid	Joan	Marie	36126
11/03/2020	REP	Republican Party	STR	State Representative, District 52	BRE	Brevard	052	 	55	53	Altman	Thad		70225
11/03/2020	DEM	Democratic Party	STR	State Representative, District 52	BRE	Brevard	052	 	55	53	Dabbs	Lloyd		42333
11/03/2020	REP	Republican Party	STR	State Representative, District 53	BRE	Brevard	053	 	37	35	Fine	Randy		54154
11/03/2020	DEM	Democratic Party	STR	State Representative, District 53	BRE	Brevard	053	 	37	35	Moore	Phil		43820
11/03/2020	WRI	Write-in	STR	State Representative, District 53	BRE	Brevard	053	 	37	35	Unger	Thomas	Patrick	0
11/03/2020	REP	Republican Party	STR	State Representative, District 54	IND	Indian River	054	 	35	35	Grall	Erin		62702
11/03/2020	REP	Republican Party	STR	State Representative, District 54	STL	St. Lucie	054	 	7	0	Grall	Erin		6236
11/03/2020	DEM	Democratic Party	STR	State Representative, District 54	IND	Indian River	054	 	35	35	Griffiths	Albert	M.	31171
11/03/2020	DEM	Democratic Party	STR	State Representative, District 54	STL	St. Lucie	054	 	7	0	Griffiths	Albert	M.	4327
11/03/2020	REP	Republican Party	STR	State Representative, District 55	GLA	Glades	055	 	13	11	Tuck	Kaylee		3748
11/03/2020	REP	Republican Party	STR	State Representative, District 55	HIG	Highlands	055	 	25	23	Tuck	Kaylee		34583
11/03/2020	REP	Republican Party	STR	State Representative, District 55	OKE	Okeechobee	055	 	11	8	Tuck	Kaylee		11033
11/03/2020	REP	Republican Party	STR	State Representative, District 55	STL	St. Lucie	055	 	4	0	Tuck	Kaylee		1749
11/03/2020	DEM	Democratic Party	STR	State Representative, District 55	GLA	Glades	055	 	13	11	Tripp	Linda		1353
11/03/2020	DEM	Democratic Party	STR	State Representative, District 55	HIG	Highlands	055	 	25	23	Tripp	Linda		16101
11/03/2020	DEM	Democratic Party	STR	State Representative, District 55	OKE	Okeechobee	055	 	11	8	Tripp	Linda		4002
11/03/2020	DEM	Democratic Party	STR	State Representative, District 55	STL	St. Lucie	055	 	4	0	Tripp	Linda		681
11/03/2020	WRI	Write-in	STR	State Representative, District 55	GLA	Glades	055	 	13	11	Hensley	Jacob		0
11/03/2020	WRI	Write-in	STR	State Representative, District 55	HIG	Highlands	055	 	25	23	Hensley	Jacob		0
11/03/2020	WRI	Write-in	STR	State Representative, District 55	OKE	Okeechobee	055	 	11	8	Hensley	Jacob		0
11/03/2020	WRI	Write-in	STR	State Representative, District 55	STL	St. Lucie	055	 	4	0	Hensley	Jacob		0
11/03/2020	REP	Republican Party	STR	State Representative, District 56	DES	Desoto	056	 	15	0	Bell	Melony		8201
11/03/2020	REP	Republican Party	STR	State Representative, District 56	HAR	Hardee	056	 	12	12	Bell	Melony		6153
11/03/2020	REP	Republican Party	STR	State Representative, District 56	POL	Polk	056	 	30	0	Bell	Melony		30161
11/03/2020	DEM	Democratic Party	STR	State Representative, District 56	DES	Desoto	056	 	15	0	Davis	James		4007
11/03/2020	DEM	Democratic Party	STR	State Representative, District 56	HAR	Hardee	056	 	12	12	Davis	James		2148
11/03/2020	DEM	Democratic Party	STR	State Representative, District 56	POL	Polk	056	 	30	0	Davis	James		15282
11/03/2020	REP	Republican Party	STR	State Representative, District 57	HIL	Hillsborough	057	 	62	58	Beltran	Mike		66561
11/03/2020	DEM	Democratic Party	STR	State Representative, District 57	HIL	Hillsborough	057	 	62	58	Hottenstein	Scott	"Mr. H"	55606
11/03/2020	REP	Republican Party	STR	State Representative, District 58	HIL	Hillsborough	058	 	49	46	McClure	Lawrence		39969
11/03/2020	DEM	Democratic Party	STR	State Representative, District 58	HIL	Hillsborough	058	 	49	46	Townsend	Cleo	L. "CL"	31410
11/03/2020	REP	Republican Party	STR	State Representative, District 59	HIL	Hillsborough	059	 	47	44	Owen	Michael		43744
